time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-04-01 04:10:00,0.0,0.0,0.0,-2.92,1.1
2020-04-01 05:10:00,0.0,0.0,0.0,-3.18,1.17
2020-04-01 06:10:00,186.37,120.35,125.17999999999999,-2.3,0.97
2020-04-01 07:10:00,446.58,335.56,345.4,-0.13,1.03
2020-04-01 08:10:00,691.0,546.48,560.86,2.14,1.79
2020-04-01 09:10:00,895.82,732.46,750.59,3.62,2.28
2020-04-01 10:10:00,1018.92,829.62,850.03,4.77,2.34
2020-04-01 11:10:00,1090.8,914.84,936.51,5.67,2.34
2020-04-01 12:10:00,1061.69,886.82,907.97,6.41,2.34
2020-04-01 13:10:00,943.16,769.33,788.34,6.95,2.34
2020-04-01 14:10:00,766.15,614.56,630.3199999999999,7.18,2.41
2020-04-01 15:10:00,525.65,396.82,408.15,7.09,2.41
2020-04-01 16:10:00,277.88,199.98,206.6,6.61,2.0
2020-04-01 17:10:00,29.53,2.97,4.0200000000000005,5.2,1.93
2020-04-01 18:10:00,0.0,0.0,0.0,3.32,2.14
2020-04-01 19:10:00,0.0,0.0,0.0,2.17,2.07
2020-04-01 20:10:00,0.0,0.0,0.0,0.6,1.93
2020-04-01 21:10:00,0.0,0.0,0.0,-0.85,1.72
2020-04-01 22:10:00,0.0,0.0,0.0,-1.65,1.59
2020-04-01 23:10:00,0.0,0.0,0.0,-2.45,1.72
2020-04-02 00:10:00,0.0,0.0,0.0,-2.67,1.72
2020-04-02 01:10:00,0.0,0.0,0.0,-2.79,1.72
2020-04-02 02:10:00,0.0,0.0,0.0,-2.63,1.66
2020-04-02 03:10:00,0.0,0.0,0.0,-2.54,1.66
2020-04-02 04:10:00,0.0,0.0,0.0,-2.75,1.66
2020-04-02 05:10:00,4.83,0.0,0.18,-2.47,1.52
2020-04-02 06:10:00,169.87,91.13,95.72999999999999,-0.99,1.1
2020-04-02 07:10:00,426.03,296.92,306.56,2.05,0.97
2020-04-02 08:10:00,668.2,499.4,513.5799999999999,4.71,1.52
2020-04-02 09:10:00,844.72,630.79,648.31,6.09,2.34
2020-04-02 10:10:00,889.83,602.18,620.9,6.98,3.17
2020-04-02 11:10:00,718.06,356.14,372.83,7.13,3.38
2020-04-02 12:10:00,930.1,645.53,664.92,7.77,4.0
2020-04-02 13:10:00,879.6,646.91,665.13,8.03,4.07
2020-04-02 14:10:00,755.38,592.01,607.74,8.13,4.28
2020-04-02 15:10:00,522.89,389.32,400.74,8.38,4.55
2020-04-02 16:10:00,269.68,182.81,189.4,7.72,3.38
2020-04-02 17:10:00,39.7,17.33,19.15,7.04,3.1
2020-04-02 18:10:00,0.0,0.0,0.0,5.45,3.03
2020-04-02 19:10:00,0.0,0.0,0.0,4.55,3.31
2020-04-02 20:10:00,0.0,0.0,0.0,4.11,3.38
2020-04-02 21:10:00,0.0,0.0,0.0,3.81,3.45
2020-04-02 22:10:00,0.0,0.0,0.0,3.3,3.52
2020-04-02 23:10:00,0.0,0.0,0.0,2.72,3.38
2020-04-03 00:10:00,0.0,0.0,0.0,2.53,3.45
2020-04-03 01:10:00,0.0,0.0,0.0,2.8,3.59
2020-04-03 02:10:00,0.0,0.0,0.0,3.23,3.66
2020-04-03 03:10:00,0.0,0.0,0.0,3.56,3.59
2020-04-03 04:10:00,0.0,0.0,0.0,3.64,3.17
2020-04-03 05:10:00,1.61,0.0,0.06,3.64,2.76
2020-04-03 06:10:00,30.87,0.0,1.03,3.51,2.48
2020-04-03 07:10:00,58.21,0.0,1.93,4.9,2.69
2020-04-03 08:10:00,89.09,0.0,2.96,5.77,3.52
2020-04-03 09:10:00,106.73,0.0,3.54,6.05,3.24
2020-04-03 10:10:00,319.53,38.81,48.650000000000006,6.53,3.03
2020-04-03 11:10:00,350.75,49.08,59.739999999999995,6.56,2.83
2020-04-03 12:10:00,717.71,367.31,383.92,6.87,2.9
2020-04-03 13:10:00,394.87,97.0,108.16,7.64,3.45
2020-04-03 14:10:00,535.35,273.76,286.40999999999997,7.88,3.31
2020-04-03 15:10:00,250.02,65.45,72.57000000000001,8.32,2.76
2020-04-03 16:10:00,71.91,1.19,3.56,7.85,2.14
2020-04-03 17:10:00,25.96,0.53,1.4100000000000001,7.26,1.66
2020-04-03 18:10:00,0.0,0.0,0.0,6.48,1.52
2020-04-03 19:10:00,0.0,0.0,0.0,6.04,1.72
2020-04-03 20:10:00,0.0,0.0,0.0,5.66,1.72
2020-04-03 21:10:00,0.0,0.0,0.0,5.35,1.79
2020-04-03 22:10:00,0.0,0.0,0.0,4.99,1.86
2020-04-03 23:10:00,0.0,0.0,0.0,4.52,1.86
2020-04-04 00:10:00,0.0,0.0,0.0,4.07,1.86
2020-04-04 01:10:00,0.0,0.0,0.0,3.51,1.79
2020-04-04 02:10:00,0.0,0.0,0.0,3.25,1.59
2020-04-04 03:10:00,0.0,0.0,0.0,2.53,1.52
2020-04-04 04:10:00,0.0,0.0,0.0,1.84,1.45
2020-04-04 05:10:00,8.86,0.0,0.32,1.5,1.38
2020-04-04 06:10:00,151.55,61.92,66.28,2.37,0.9
2020-04-04 07:10:00,434.59,305.02,315.03999999999996,4.54,0.97
2020-04-04 08:10:00,634.81,440.84,454.75,6.12,0.83
2020-04-04 09:10:00,640.99,339.36,354.24,7.11,0.21
2020-04-04 10:10:00,569.95,221.22,235.69,7.84,0.34
2020-04-04 11:10:00,578.01,215.08,229.9,8.61,0.69
2020-04-04 12:10:00,935.33,655.14,674.8199999999999,9.04,0.76
2020-04-04 13:10:00,868.31,631.4,649.68,9.36,0.9
2020-04-04 14:10:00,746.85,577.22,593.07,9.73,1.1
2020-04-04 15:10:00,524.89,394.67,406.36,9.86,1.52
2020-04-04 16:10:00,277.19,195.82,202.76,9.66,2.07
2020-04-04 17:10:00,47.74,17.99,20.04,8.82,2.21
2020-04-04 18:10:00,0.0,0.0,0.0,6.99,2.41
2020-04-04 19:10:00,0.0,0.0,0.0,6.36,2.76
2020-04-04 20:10:00,0.0,0.0,0.0,5.17,2.62
2020-04-04 21:10:00,0.0,0.0,0.0,4.17,2.55
2020-04-04 22:10:00,0.0,0.0,0.0,3.3,2.41
2020-04-04 23:10:00,0.0,0.0,0.0,2.52,2.41
2020-04-05 00:10:00,0.0,0.0,0.0,1.78,2.34
2020-04-05 01:10:00,0.0,0.0,0.0,1.13,2.34
2020-04-05 02:10:00,0.0,0.0,0.0,0.54,2.28
2020-04-05 03:10:00,0.0,0.0,0.0,-0.07,2.14
2020-04-05 04:10:00,0.0,0.0,0.0,-0.66,2.0
2020-04-05 05:10:00,12.08,0.0,0.44,-1.13,1.93
2020-04-05 06:10:00,194.63,119.41,124.8,0.38,1.59
2020-04-05 07:10:00,447.0,325.51,335.84999999999997,4.78,1.79
2020-04-05 08:10:00,692.82,542.65,557.59,7.35,2.28
2020-04-05 09:10:00,892.82,722.45,741.08,9.55,2.83
2020-04-05 10:10:00,1010.92,814.96,835.7800000000001,11.45,3.31
2020-04-05 11:10:00,1065.13,863.12,884.94,12.89,3.79
2020-04-05 12:10:00,1049.85,867.99,889.49,13.79,4.28
2020-04-05 13:10:00,945.15,779.81,799.38,14.25,4.62
2020-04-05 14:10:00,763.24,611.89,628.12,14.32,4.76
2020-04-05 15:10:00,528.58,403.13,414.99,14.12,4.76
2020-04-05 16:10:00,274.63,189.95,196.95,13.53,4.14
2020-04-05 17:10:00,48.4,18.01,20.150000000000002,12.21,3.66
2020-04-05 18:10:00,0.0,0.0,0.0,10.38,3.52
2020-04-05 19:10:00,0.0,0.0,0.0,9.51,3.52
2020-04-05 20:10:00,0.0,0.0,0.0,8.45,3.31
2020-04-05 21:10:00,0.0,0.0,0.0,7.43,3.03
2020-04-05 22:10:00,0.0,0.0,0.0,6.5,2.83
2020-04-05 23:10:00,0.0,0.0,0.0,5.57,2.69
2020-04-06 00:10:00,0.0,0.0,0.0,4.56,2.41
2020-04-06 01:10:00,0.0,0.0,0.0,3.37,2.21
2020-04-06 02:10:00,0.0,0.0,0.0,2.14,1.93
2020-04-06 03:10:00,0.0,0.0,0.0,1.45,1.86
2020-04-06 04:10:00,0.0,0.0,0.0,1.15,1.72
2020-04-06 05:10:00,14.49,0.0,0.53,1.44,1.52
2020-04-06 06:10:00,209.49,144.0,149.83,3.23,0.97
2020-04-06 07:10:00,461.42,348.08,358.8,6.87,0.69
2020-04-06 08:10:00,703.6,557.97,573.23,10.31,1.1
2020-04-06 09:10:00,902.44,740.59,759.51,12.41,1.86
2020-04-06 10:10:00,1029.51,850.21,871.47,14.29,2.07
2020-04-06 11:10:00,1083.83,899.86,922.12,15.92,2.28
2020-04-06 12:10:00,1067.95,904.42,926.36,17.3,2.41
2020-04-06 13:10:00,955.72,797.72,817.61,18.27,2.62
2020-04-06 14:10:00,765.61,614.69,631.09,18.76,2.83
2020-04-06 15:10:00,534.66,412.7,424.8,18.79,2.76
2020-04-06 16:10:00,274.97,188.79,195.91,18.25,2.14
2020-04-06 17:10:00,49.46,17.56,19.79,16.79,2.0
2020-04-06 18:10:00,0.0,0.0,0.0,14.64,2.34
2020-04-06 19:10:00,0.0,0.0,0.0,12.83,2.28
2020-04-06 20:10:00,0.0,0.0,0.0,10.57,2.34
2020-04-06 21:10:00,0.0,0.0,0.0,9.08,2.41
2020-04-06 22:10:00,0.0,0.0,0.0,7.98,2.34
2020-04-06 23:10:00,0.0,0.0,0.0,7.03,2.34
2020-04-07 00:10:00,0.0,0.0,0.0,6.15,2.34
2020-04-07 01:10:00,0.0,0.0,0.0,5.38,2.55
2020-04-07 02:10:00,0.0,0.0,0.0,5.03,2.62
2020-04-07 03:10:00,0.0,0.0,0.0,4.77,2.55
2020-04-07 04:10:00,0.0,0.0,0.0,4.42,2.41
2020-04-07 05:10:00,13.69,0.0,0.5,4.11,2.28
2020-04-07 06:10:00,192.0,114.21,119.69,5.98,1.79
2020-04-07 07:10:00,423.2,289.42,299.52000000000004,9.92,1.52
2020-04-07 08:10:00,663.88,502.42,517.0600000000001,12.19,1.66
2020-04-07 09:10:00,854.65,670.4,688.59,13.78,1.59
2020-04-07 10:10:00,929.59,685.08,704.82,15.07,1.72
2020-04-07 11:10:00,978.62,726.7,747.35,16.15,1.79
2020-04-07 12:10:00,973.73,745.58,766.0500000000001,16.91,1.72
2020-04-07 13:10:00,863.28,643.73,662.1800000000001,17.35,1.59
2020-04-07 14:10:00,466.53,199.53,211.39,17.3,1.86
2020-04-07 15:10:00,373.92,181.07,190.56,16.89,2.34
2020-04-07 16:10:00,261.54,171.12,178.03,16.42,2.34
2020-04-07 17:10:00,49.39,15.0,17.2,15.32,2.34
2020-04-07 18:10:00,0.0,0.0,0.0,13.41,2.55
2020-04-07 19:10:00,0.0,0.0,0.0,12.7,2.55
2020-04-07 20:10:00,0.0,0.0,0.0,11.44,2.62
2020-04-07 21:10:00,0.0,0.0,0.0,10.43,2.69
2020-04-07 22:10:00,0.0,0.0,0.0,9.61,2.69
2020-04-07 23:10:00,0.0,0.0,0.0,8.82,2.62
2020-04-08 00:10:00,0.0,0.0,0.0,8.08,2.48
2020-04-08 01:10:00,0.0,0.0,0.0,7.35,2.41
2020-04-08 02:10:00,0.0,0.0,0.0,6.67,2.28
2020-04-08 03:10:00,0.0,0.0,0.0,5.97,2.21
2020-04-08 04:10:00,0.0,0.0,0.0,5.25,2.07
2020-04-08 05:10:00,17.71,0.0,0.64,4.55,2.0
2020-04-08 06:10:00,204.72,127.2,133.09,5.92,1.38
2020-04-08 07:10:00,455.07,331.61,342.45,9.89,1.59
2020-04-08 08:10:00,692.67,536.4,551.72,12.21,1.59
2020-04-08 09:10:00,900.92,737.92,757.0799999999999,14.48,1.59
2020-04-08 10:10:00,1024.86,845.78,867.22,16.49,1.66
2020-04-08 11:10:00,1084.71,910.54,933.06,17.95,1.79
2020-04-08 12:10:00,1061.35,897.94,920.0200000000001,18.83,1.86
2020-04-08 13:10:00,954.99,806.72,826.84,19.2,1.52
2020-04-08 14:10:00,765.4,621.53,638.17,19.32,1.1
2020-04-08 15:10:00,528.13,402.23,414.44,19.17,0.76
2020-04-08 16:10:00,272.24,183.35,190.60999999999999,18.82,0.69
2020-04-08 17:10:00,52.33,18.39,20.880000000000003,17.39,0.97
2020-04-08 18:10:00,0.0,0.0,0.0,15.39,1.17
2020-04-08 19:10:00,0.0,0.0,0.0,15.36,0.97
2020-04-08 20:10:00,0.0,0.0,0.0,14.52,0.83
2020-04-08 21:10:00,0.0,0.0,0.0,13.47,0.69
2020-04-08 22:10:00,0.0,0.0,0.0,12.13,0.97
2020-04-08 23:10:00,0.0,0.0,0.0,10.39,1.45
2020-04-09 00:10:00,0.0,0.0,0.0,7.94,1.79
2020-04-09 01:10:00,0.0,0.0,0.0,6.85,1.86
2020-04-09 02:10:00,0.0,0.0,0.0,6.06,1.86
2020-04-09 03:10:00,0.0,0.0,0.0,5.64,1.86
2020-04-09 04:10:00,0.0,0.0,0.0,5.17,1.86
2020-04-09 05:10:00,17.71,0.0,0.64,4.89,1.86
2020-04-09 06:10:00,190.44,103.64,109.23,7.06,1.24
2020-04-09 07:10:00,301.4,121.47,129.64,10.34,0.97
2020-04-09 08:10:00,659.3,487.31,502.13,12.77,1.17
2020-04-09 09:10:00,703.91,420.56,436.73,14.27,2.07
2020-04-09 10:10:00,989.8,800.2,821.11,15.11,2.21
2020-04-09 11:10:00,1040.9,847.83,869.6800000000001,15.78,1.93
2020-04-09 12:10:00,847.43,536.61,555.47,16.37,1.72
2020-04-09 13:10:00,139.36,0.0,4.63,16.89,1.93
2020-04-09 14:10:00,592.52,345.91,359.85,17.27,2.62
2020-04-09 15:10:00,484.91,335.46,346.96999999999997,16.99,2.76
2020-04-09 16:10:00,254.16,156.77,163.71,16.36,2.83
2020-04-09 17:10:00,52.11,18.34,20.89,15.21,2.28
2020-04-09 18:10:00,0.0,0.0,0.0,13.56,2.14
2020-04-09 19:10:00,0.0,0.0,0.0,12.32,1.72
2020-04-09 20:10:00,0.0,0.0,0.0,10.06,1.79
2020-04-09 21:10:00,0.0,0.0,0.0,8.59,1.79
2020-04-09 22:10:00,0.0,0.0,0.0,7.81,1.72
2020-04-09 23:10:00,0.0,0.0,0.0,7.08,1.66
2020-04-10 00:10:00,0.0,0.0,0.0,6.66,1.52
2020-04-10 01:10:00,0.0,0.0,0.0,6.3,1.38
2020-04-10 02:10:00,0.0,0.0,0.0,5.9,1.24
2020-04-10 03:10:00,0.0,0.0,0.0,5.28,1.24
2020-04-10 04:10:00,0.0,0.0,0.0,4.77,1.24
2020-04-10 05:10:00,20.13,0.0,0.73,4.5,1.1
2020-04-10 06:10:00,157.18,51.97,56.8,6.52,0.55
2020-04-10 07:10:00,451.39,314.83,325.84,8.89,0.69
2020-04-10 08:10:00,707.51,555.98,571.83,10.62,0.76
2020-04-10 09:10:00,896.57,720.65,740.01,11.95,0.41
2020-04-10 10:10:00,1012.45,808.71,830.24,13.33,0.55
2020-04-10 11:10:00,1007.49,745.96,767.5500000000001,14.41,1.86
2020-04-10 12:10:00,958.07,685.64,706.38,14.69,2.14
2020-04-10 13:10:00,894.96,674.66,694.0799999999999,14.98,2.28
2020-04-10 14:10:00,750.71,582.22,598.89,14.94,2.34
2020-04-10 15:10:00,532.17,407.07,419.61,14.61,2.48
2020-04-10 16:10:00,278.28,190.87,198.49,14.05,2.48
2020-04-10 17:10:00,53.27,21.65,24.459999999999997,12.93,2.21
2020-04-10 18:10:00,0.0,0.0,0.0,11.14,2.34
2020-04-10 19:10:00,0.0,0.0,0.0,9.55,2.34
2020-04-10 20:10:00,0.0,0.0,0.0,7.96,2.07
2020-04-10 21:10:00,0.0,0.0,0.0,6.39,1.72
2020-04-10 22:10:00,0.0,0.0,0.0,5.61,1.52
2020-04-10 23:10:00,0.0,0.0,0.0,5.23,1.38
2020-04-11 00:10:00,0.0,0.0,0.0,4.71,1.31
2020-04-11 01:10:00,0.0,0.0,0.0,4.09,1.31
2020-04-11 02:10:00,0.0,0.0,0.0,3.36,1.31
2020-04-11 03:10:00,0.0,0.0,0.0,2.92,1.31
2020-04-11 04:10:00,0.0,0.0,0.0,2.62,1.24
2020-04-11 05:10:00,12.88,0.0,0.47,2.32,1.31
2020-04-11 06:10:00,223.7,153.56,160.21,3.79,0.9
2020-04-11 07:10:00,455.26,321.03,332.21999999999997,6.66,1.52
2020-04-11 08:10:00,711.05,565.59,581.61,8.26,2.0
2020-04-11 09:10:00,889.14,704.9,724.26,9.8,2.07
2020-04-11 10:10:00,1037.12,867.53,889.5799999999999,11.12,1.93
2020-04-11 11:10:00,1095.05,931.77,954.88,12.28,1.66
2020-04-11 12:10:00,1063.11,901.04,923.56,13.22,1.59
2020-04-11 13:10:00,956.69,808.49,829.05,13.85,1.66
2020-04-11 14:10:00,761.7,612.61,629.57,14.2,1.79
2020-04-11 15:10:00,530.57,403.94,416.56,14.17,2.0
2020-04-11 16:10:00,281.26,197.04,204.82999999999998,13.78,2.07
2020-04-11 17:10:00,54.18,21.09,23.99,12.81,1.72
2020-04-11 18:10:00,0.0,0.0,0.0,11.12,2.07
2020-04-11 19:10:00,0.0,0.0,0.0,9.9,2.21
2020-04-11 20:10:00,0.0,0.0,0.0,8.09,2.07
2020-04-11 21:10:00,0.0,0.0,0.0,6.44,1.93
2020-04-11 22:10:00,0.0,0.0,0.0,5.86,1.66
2020-04-11 23:10:00,0.0,0.0,0.0,7.76,1.03
2020-04-12 00:10:00,0.0,0.0,0.0,7.61,0.34
2020-04-12 01:10:00,0.0,0.0,0.0,7.44,0.07
2020-04-12 02:10:00,0.0,0.0,0.0,7.02,0.28
2020-04-12 03:10:00,0.0,0.0,0.0,6.58,0.62
2020-04-12 04:10:00,0.0,0.0,0.0,5.54,1.03
2020-04-12 05:10:00,25.76,0.0,0.94,4.63,1.24
2020-04-12 06:10:00,215.9,136.37,142.87,6.04,0.69
2020-04-12 07:10:00,451.34,320.08,331.27,10.02,0.83
2020-04-12 08:10:00,602.14,378.28,392.53999999999996,13.45,1.45
2020-04-12 09:10:00,640.63,329.42,344.97,15.22,2.62
2020-04-12 10:10:00,1013.45,833.61,855.34,16.63,3.1
2020-04-12 11:10:00,1084.96,930.11,953.13,17.81,3.1
2020-04-12 12:10:00,1059.75,915.67,938.2199999999999,18.53,2.97
2020-04-12 13:10:00,611.65,281.88,297.14,18.97,2.9
2020-04-12 14:10:00,480.94,204.27,216.75,19.17,3.03
2020-04-12 15:10:00,401.07,204.07,214.44,18.67,2.83
2020-04-12 16:10:00,270.39,179.67,187.29,18.01,1.86
2020-04-12 17:10:00,55.9,16.8,19.61,17.14,1.59
2020-04-12 18:10:00,0.0,0.0,0.0,15.51,1.72
2020-04-12 19:10:00,0.0,0.0,0.0,13.67,2.07
2020-04-12 20:10:00,0.0,0.0,0.0,11.34,2.21
2020-04-12 21:10:00,0.0,0.0,0.0,9.68,2.28
2020-04-12 22:10:00,0.0,0.0,0.0,8.61,2.34
2020-04-12 23:10:00,0.0,0.0,0.0,7.94,2.41
2020-04-13 00:10:00,0.0,0.0,0.0,7.41,2.41
2020-04-13 01:10:00,0.0,0.0,0.0,6.77,2.48
2020-04-13 02:10:00,0.0,0.0,0.0,6.66,2.62
2020-04-13 03:10:00,0.0,0.0,0.0,6.85,2.9
2020-04-13 04:10:00,0.0,0.0,0.0,7.2,3.1
2020-04-13 05:10:00,28.98,0.0,1.05,6.9,3.45
2020-04-13 06:10:00,161.06,47.88,52.95,6.75,4.28
2020-04-13 07:10:00,181.01,17.47,23.24,7.41,4.55
2020-04-13 08:10:00,91.73,0.0,3.05,7.21,4.62
2020-04-13 09:10:00,136.71,0.0,4.54,7.22,4.69
2020-04-13 10:10:00,381.39,59.17,70.74000000000001,7.39,4.76
2020-04-13 11:10:00,689.39,303.19,320.44,7.66,4.83
2020-04-13 12:10:00,973.4,698.29,719.67,8.25,5.03
2020-04-13 13:10:00,869.5,615.62,635.04,8.71,5.38
2020-04-13 14:10:00,692.37,465.52,481.59999999999997,8.58,5.31
2020-04-13 15:10:00,505.7,345.36,357.78000000000003,8.28,5.17
2020-04-13 16:10:00,277.26,179.84,187.75,7.84,5.1
2020-04-13 17:10:00,56.42,7.57,9.91,7.11,4.97
2020-04-13 18:10:00,0.0,0.0,0.0,6.07,4.28
2020-04-13 19:10:00,0.0,0.0,0.0,5.4,4.28
2020-04-13 20:10:00,0.0,0.0,0.0,4.32,4.41
2020-04-13 21:10:00,0.0,0.0,0.0,3.21,4.62
2020-04-13 22:10:00,0.0,0.0,0.0,2.36,4.34
2020-04-13 23:10:00,0.0,0.0,0.0,1.78,3.93
2020-04-14 00:10:00,0.0,0.0,0.0,1.46,3.79
2020-04-14 01:10:00,0.0,0.0,0.0,1.36,3.86
2020-04-14 02:10:00,0.0,0.0,0.0,1.16,3.66
2020-04-14 03:10:00,0.0,0.0,0.0,0.98,3.31
2020-04-14 04:10:00,0.0,0.0,0.0,0.62,2.97
2020-04-14 05:10:00,33.01,0.0,1.2,0.45,2.83
2020-04-14 06:10:00,236.94,167.12,174.41,1.38,3.45
2020-04-14 07:10:00,452.87,303.35,314.83000000000004,2.26,4.0
2020-04-14 08:10:00,547.55,288.06,301.71,3.65,3.52
2020-04-14 09:10:00,712.86,403.61,420.57,5.15,3.52
2020-04-14 10:10:00,757.03,398.28,416.40999999999997,6.18,3.38
2020-04-14 11:10:00,891.93,551.61,571.94,6.83,3.24
2020-04-14 12:10:00,1018.62,789.08,811.2800000000001,7.4,2.97
2020-04-14 13:10:00,954.52,793.3,814.24,7.44,2.9
2020-04-14 14:10:00,776.38,634.86,652.49,7.78,2.97
2020-04-14 15:10:00,538.51,413.98,427.13,7.76,3.1
2020-04-14 16:10:00,283.62,195.75,203.92,7.55,3.17
2020-04-14 17:10:00,57.13,21.54,24.82,7.23,2.83
2020-04-14 18:10:00,0.0,0.0,0.0,6.67,2.21
2020-04-14 19:10:00,0.0,0.0,0.0,5.23,2.41
2020-04-14 20:10:00,0.0,0.0,0.0,4.24,2.07
2020-04-14 21:10:00,0.0,0.0,0.0,3.36,1.93
2020-04-14 22:10:00,0.0,0.0,0.0,2.2,2.0
2020-04-14 23:10:00,0.0,0.0,0.0,1.3,2.0
2020-04-15 00:10:00,0.0,0.0,0.0,0.69,2.0
2020-04-15 01:10:00,0.0,0.0,0.0,0.31,1.93
2020-04-15 02:10:00,0.0,0.0,0.0,-0.08,1.86
2020-04-15 03:10:00,0.0,0.0,0.0,-0.39,1.86
2020-04-15 04:10:00,0.0,0.0,0.0,-0.51,1.86
2020-04-15 05:10:00,36.23,0.0,1.32,-0.26,1.79
2020-04-15 06:10:00,149.73,34.95,39.75,2.28,1.79
2020-04-15 07:10:00,338.79,143.93,153.27,4.64,3.1
2020-04-15 08:10:00,618.46,390.71,405.59,6.3,3.79
2020-04-15 09:10:00,783.49,511.59,529.6899999999999,7.81,3.86
2020-04-15 10:10:00,995.01,774.44,796.2900000000001,9.31,3.72
2020-04-15 11:10:00,773.73,402.56,421.16,10.72,3.52
2020-04-15 12:10:00,1082.88,960.01,983.41,12.0,3.17
2020-04-15 13:10:00,934.6,763.13,783.81,12.97,2.97
2020-04-15 14:10:00,666.28,434.24,450.03000000000003,13.63,2.83
2020-04-15 15:10:00,529.54,403.96,417.02,13.92,2.83
2020-04-15 16:10:00,273.49,176.32,184.32,13.78,2.69
2020-04-15 17:10:00,57.57,21.35,24.720000000000002,13.0,2.0
2020-04-15 18:10:00,0.0,0.0,0.0,11.34,2.07
2020-04-15 19:10:00,0.0,0.0,0.0,9.93,1.79
2020-04-15 20:10:00,0.0,0.0,0.0,7.72,1.79
2020-04-15 21:10:00,0.0,0.0,0.0,6.38,1.79
2020-04-15 22:10:00,0.0,0.0,0.0,5.63,1.72
2020-04-15 23:10:00,0.0,0.0,0.0,4.98,1.72
2020-04-16 00:10:00,0.0,0.0,0.0,3.65,2.07
2020-04-16 01:10:00,0.0,0.0,0.0,3.08,2.21
2020-04-16 02:10:00,0.0,0.0,0.0,3.11,2.21
2020-04-16 03:10:00,0.0,0.0,0.0,3.07,2.14
2020-04-16 04:10:00,0.0,0.0,0.0,2.99,1.93
2020-04-16 05:10:00,33.01,0.0,1.2,3.01,1.72
2020-04-16 06:10:00,226.81,140.66,147.78,5.77,1.1
2020-04-16 07:10:00,473.22,349.63,361.7,10.47,1.17
2020-04-16 08:10:00,532.81,273.78,287.28,12.77,1.66
2020-04-16 09:10:00,822.35,580.67,599.4699999999999,14.36,1.86
2020-04-16 10:10:00,947.99,694.52,715.67,15.67,1.79
2020-04-16 11:10:00,1054.67,854.9,877.92,16.77,1.59
2020-04-16 12:10:00,1062.62,921.13,944.27,17.64,1.52
2020-04-16 13:10:00,948.54,810.11,831.14,18.31,1.72
2020-04-16 14:10:00,756.53,612.51,629.97,18.8,2.14
2020-04-16 15:10:00,527.43,404.59,417.71,18.87,2.34
2020-04-16 16:10:00,276.49,187.07,195.23999999999998,18.56,2.07
2020-04-16 17:10:00,60.74,13.53,16.55,17.49,1.45
2020-04-16 18:10:00,0.0,0.0,0.0,15.2,1.45
2020-04-16 19:10:00,0.0,0.0,0.0,12.98,1.79
2020-04-16 20:10:00,0.0,0.0,0.0,10.5,2.07
2020-04-16 21:10:00,0.0,0.0,0.0,8.81,2.07
2020-04-16 22:10:00,0.0,0.0,0.0,7.89,2.0
2020-04-16 23:10:00,0.0,0.0,0.0,7.04,1.93
2020-04-17 00:10:00,0.0,0.0,0.0,6.39,1.79
2020-04-17 01:10:00,0.0,0.0,0.0,5.6,1.72
2020-04-17 02:10:00,0.0,0.0,0.0,4.98,1.66
2020-04-17 03:10:00,0.0,0.0,0.0,4.65,1.45
2020-04-17 04:10:00,0.0,0.0,0.0,4.45,1.24
2020-04-17 05:10:00,34.62,0.0,1.26,4.48,1.1
2020-04-17 06:10:00,228.27,143.26,150.48999999999998,6.46,0.69
2020-04-17 07:10:00,468.82,341.9,353.96999999999997,9.36,0.9
2020-04-17 08:10:00,698.14,541.04,557.5,10.94,1.03
2020-04-17 09:10:00,901.55,747.84,768.11,12.41,1.1
2020-04-17 10:10:00,1008.02,820.35,842.61,13.78,1.1
2020-04-17 11:10:00,1075.53,913.41,936.9,14.95,0.9
2020-04-17 12:10:00,1042.24,881.43,904.3,15.96,0.83
2020-04-17 13:10:00,930.07,775.12,795.92,16.62,0.97
2020-04-17 14:10:00,751.1,607.84,625.3000000000001,16.88,1.03
2020-04-17 15:10:00,516.99,386.87,399.87,16.92,0.97
2020-04-17 16:10:00,276.16,188.11,196.37,16.69,1.1
2020-04-17 17:10:00,58.82,20.45,23.96,16.08,1.24
2020-04-17 18:10:00,0.0,0.0,0.0,14.43,1.86
2020-04-17 19:10:00,0.0,0.0,0.0,12.39,2.21
2020-04-17 20:10:00,0.0,0.0,0.0,10.86,2.14
2020-04-17 21:10:00,0.0,0.0,0.0,9.43,2.0
2020-04-17 22:10:00,0.0,0.0,0.0,8.08,1.93
2020-04-17 23:10:00,0.0,0.0,0.0,7.0,1.93
2020-04-18 00:10:00,0.0,0.0,0.0,6.3,1.93
2020-04-18 01:10:00,0.0,0.0,0.0,5.72,1.93
2020-04-18 02:10:00,0.0,0.0,0.0,5.3,1.93
2020-04-18 03:10:00,0.0,0.0,0.0,4.78,1.93
2020-04-18 04:10:00,0.0,0.0,0.0,4.55,1.86
2020-04-18 05:10:00,33.81,0.0,1.23,4.42,1.72
2020-04-18 06:10:00,186.29,69.9,75.88000000000001,7.25,1.45
2020-04-18 07:10:00,426.84,264.37,275.65,9.22,2.21
2020-04-18 08:10:00,640.8,435.78,451.27,10.84,2.28
2020-04-18 09:10:00,852.33,648.62,668.1,12.07,2.21
2020-04-18 10:10:00,998.08,810.33,832.5,13.67,2.34
